Country,City,State,Postal Code,Sub-Category,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Day,Order Weekday,Ship Year,Ship Month,Ship Day,Ship Weekday,Processing Time,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,Category_Furniture
0,184,3,90045,2,21.12,4,0.0,6.5472,2017,2,9,3,2017,2,14,1,5,0,0,1,0,0,1,0,0,0,0,1,1
0,306,3,92105,2,43.02,3,0.0,15.4872,2014,7,20,6,2014,7,22,1,2,1,0,0,0,1,0,0,0,0,0,1,1
0,232,30,10024,0,240.784,1,0.2,30.098,2017,2,6,0,2017,2,11,5,5,0,0,0,1,1,0,0,0,1,0,0,1
0,343,33,74133,1,161.96,2,0.0,45.3488,2014,9,7,6,2014,9,13,5,6,0,0,0,1,0,0,1,1,0,0,0,1
0,134,22,39401,2,185.58,6,0.0,76.0878,2016,7,19,1,2016,7,25,0,6,0,0,0,1,1,0,0,0,0,1,0,1
0,184,3,90049,1,184.752,3,0.2,-20.7846,2017,9,15,4,2017,9,21,3,6,0,0,0,1,1,0,0,0,0,0,1,1
0,40,10,83605,1,338.352,3,0.2,4.2294,2014,12,10,2,2014,12,14,6,4,0,0,0,1,0,1,0,0,0,0,1,1
0,265,1,85023,2,87.96,3,0.2,7.6965,2014,12,13,5,2014,12,17,2,4,0,0,0,1,0,1,0,0,0,0,1,1
0,184,3,90004,2,19.76,4,0.0,8.2992,2017,9,7,3,2017,9,11,0,4,0,0,0,1,1,0,0,0,0,0,1,1
0,341,30,12180,1,109.764,2,0.1,8.5372,2015,11,2,0,2015,11,7,5,5,0,0,0,1,1,0,0,0,1,0,0,1
0,106,37,29501,2,127.95,3,0.0,21.7515,2017,4,1,5,2017,4,3,0,2,1,0,0,0,0,1,0,0,0,1,0,1
0,184,3,90049,2,91.96,2,0.0,15.6332,2014,4,6,6,2014,4,12,5,6,0,0,0,1,0,1,0,0,0,0,1,1
0,184,3,90049,2,33.11,7,0.0,12.9129,2014,4,6,6,2014,4,12,5,6,0,0,0,1,0,1,0,0,0,0,1,1
0,206,8,33142,1,239.24,1,0.2,23.924,2017,7,6,3,2017,7,6,3,0,0,1,0,0,1,0,0,0,0,1,0,1
0,228,27,3060,2,21.12,4,0.0,6.5472,2016,12,25,6,2017,1,1,6,7,0,0,0,1,0,1,0,0,1,0,0,1
0,184,3,90036,2,15.24,3,0.0,5.1816,2015,12,14,0,2015,12,18,4,4,0,0,0,1,0,0,1,0,0,0,1,1
0,117,15,40324,2,42.6,3,0.0,16.614,2016,9,4,6,2016,9,8,3,4,0,0,0,1,1,0,0,0,0,1,0,1
0,317,1,85635,2,14.368,2,0.2,3.9512,2016,2,4,3,2016,2,8,0,4,0,0,0,1,1,0,0,0,0,0,1,1
0,157,39,37918,1,314.352,3,0.2,-35.3646,2017,5,19,4,2017,5,24,2,5,0,0,1,0,0,1,0,0,0,1,0,1
0,342,1,85705,2,238.152,3,0.2,89.307,2015,9,3,3,2015,9,8,1,5,0,0,0,1,0,1,0,0,0,0,1,1
0,168,32,43130,2,28.0,4,0.2,7.7,2016,9,23,4,2016,9,26,0,3,0,0,1,0,0,0,1,0,1,0,0,1
0,167,3,90712,2,6.98,1,0.0,3.3504,2017,5,20,5,2017,5,24,2,4,0,0,0,1,0,0,1,0,0,0,1,1
0,232,30,10011,2,191.82,3,0.0,61.3824,2016,9,1,3,2016,9,7,2,6,0,0,0,1,1,0,0,0,1,0,0,1
0,187,40,79424,2,25.16,5,0.6,-11.322,2014,2,18,1,2014,2,18,1,0,0,1,0,0,1,0,0,1,0,0,0,1
0,72,3,92627,2,29.22,3,0.0,12.8568,2015,12,14,0,2015,12,18,4,4,0,0,0,1,1,0,0,0,0,0,1,1
0,232,30,10035,1,272.646,3,0.1,18.1764,2017,9,20,2,2017,9,26,1,6,0,0,0,1,1,0,0,0,1,0,0,1
0,232,30,10035,1,80.991,1,0.1,8.0991,2017,9,20,2,2017,9,26,1,6,0,0,0,1,1,0,0,0,1,0,0,1
0,255,32,44134,1,449.372,2,0.3,-12.8392,2016,11,12,5,2016,11,16,2,4,0,0,0,1,1,0,0,0,1,0,0,1
0,323,34,97477,2,409.216,8,0.2,61.3824,2017,9,19,1,2017,9,25,0,6,0,0,0,1,0,1,0,0,0,0,1,1
0,232,30,10009,1,327.996,6,0.1,54.666,2016,3,31,3,2016,4,6,2,6,0,0,0,1,1,0,0,0,1,0,0,1
0,184,3,90045,3,161.28,2,0.2,12.096,2016,8,16,1,2016,8,19,4,3,1,0,0,0,0,1,0,0,0,0,1,1
0,307,3,94110,0,205.666,2,0.15,-12.098,2014,3,30,6,2014,4,4,4,5,0,0,0,1,1,0,0,0,0,0,1,1
0,180,3,90805,1,340.704,6,0.2,-34.0704,2017,12,28,3,2017,12,31,6,3,1,0,0,0,0,1,0,0,0,0,1,1
0,66,9,31907,0,354.9,5,0.0,88.725,2016,4,8,4,2016,4,11,0,3,1,0,0,0,1,0,0,0,0,1,0,1
0,264,35,19120,2,51.968,2,0.2,10.3936,2017,4,20,3,2017,4,23,6,3,1,0,0,0,0,1,0,0,1,0,0,1
0,264,35,19120,2,42.408,3,0.2,9.5418,2017,4,20,3,2017,4,23,6,3,1,0,0,0,0,1,0,0,1,0,0,1
0,165,8,33801,2,4.992,3,0.2,1.3728,2014,3,19,2,2014,3,21,4,2,1,0,0,0,0,1,0,0,0,1,0,1
0,165,8,33801,2,20.016,3,0.2,5.5044,2014,3,19,2,2014,3,21,4,2,1,0,0,0,0,1,0,0,0,1,0,1
0,274,34,97206,1,403.92,5,0.2,25.245,2016,12,11,6,2016,12,13,1,2,1,0,0,0,0,0,1,0,0,0,1,1
0,8,3,92307,1,563.92,5,0.2,7.049,2016,12,16,4,2016,12,23,4,7,0,0,0,1,1,0,0,0,0,0,1,1
0,195,32,43302,2,7.712,2,0.2,1.7352,2017,12,1,4,2017,12,3,6,2,1,0,0,0,0,0,1,0,1,0,0,1
0,146,40,77095,1,56.686,1,0.3,-14.5764,2016,10,20,3,2016,10,24,0,4,0,0,1,0,1,0,0,1,0,0,0,1
0,316,44,98103,2,65.94,3,0.0,22.4196,2017,8,18,4,2017,8,25,4,7,0,0,0,1,0,1,0,0,0,0,1,1
0,232,30,10035,2,68.16,3,0.0,27.9456,2015,11,28,5,2015,12,3,3,5,0,0,0,1,0,1,0,0,1,0,0,1
0,138,39,37075,2,72.704,4,0.2,19.0848,2017,12,23,5,2017,12,27,2,4,0,0,0,1,1,0,0,0,0,1,0,1
0,274,34,97206,1,291.168,4,0.2,-14.5584,2015,10,5,0,2015,10,9,4,4,0,0,0,1,1,0,0,0,0,0,1,1
0,316,44,98105,1,177.568,2,0.2,8.8784,2017,9,11,0,2017,9,11,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,309,3,95123,2,166.5,3,0.0,21.645,2015,12,12,5,2015,12,16,2,4,0,0,0,1,1,0,0,0,0,0,1,1
0,67,27,3301,2,247.44,8,0.0,101.4504,2017,5,28,6,2017,5,31,2,3,0,0,1,0,0,1,0,0,1,0,0,1
0,316,44,98105,2,22.14,3,0.0,6.4206,2015,11,20,4,2015,11,25,2,5,0,0,0,1,0,0,1,0,0,0,1,1
0,66,12,47201,2,6.24,3,0.0,2.6208,2017,5,29,0,2017,6,4,6,6,0,0,0,1,1,0,0,1,0,0,0,1
0,218,0,36116,2,21.36,8,0.0,8.1168,2015,9,8,1,2015,9,14,0,6,0,0,0,1,0,1,0,0,0,1,0,1
0,316,44,98105,2,12.42,3,0.0,4.4712,2016,7,17,6,2016,7,22,4,5,0,0,1,0,1,0,0,0,0,0,1,1
0,316,44,98105,2,24.75,5,0.0,10.89,2016,7,17,6,2016,7,22,4,5,0,0,1,0,1,0,0,0,0,0,1,1
0,195,32,43302,2,63.824,2,0.2,9.5736,2015,11,20,4,2015,11,26,3,6,0,0,0,1,1,0,0,0,1,0,0,1
0,184,3,90049,1,563.24,5,0.2,56.324,2016,9,24,5,2016,9,28,2,4,0,0,0,1,0,1,0,0,0,0,1,1
0,55,3,95928,1,915.136,4,0.2,102.9528,2015,3,13,4,2015,3,18,2,5,0,0,1,0,0,0,1,0,0,0,1,1
0,55,3,95928,2,327.76,8,0.0,91.7728,2015,3,13,4,2015,3,18,2,5,0,0,1,0,0,0,1,0,0,0,1,1
0,307,3,94109,2,25.83,3,0.0,9.5571,2017,11,30,3,2017,12,3,6,3,1,0,0,0,0,0,1,0,0,0,1,1
0,100,34,97405,1,104.784,1,0.2,-14.4078,2016,11,4,4,2016,11,6,6,2,0,0,1,0,0,1,0,0,0,0,1,1
0,251,3,93030,2,127.95,3,0.0,21.7515,2014,9,11,3,2014,9,16,1,5,0,0,0,1,1,0,0,0,0,0,1,1
0,361,20,48185,2,272.94,3,0.0,30.0234,2014,1,20,0,2014,1,26,6,6,0,0,0,1,1,0,0,1,0,0,0,1
0,361,20,48185,2,14.73,3,0.0,4.8609,2014,1,20,0,2014,1,26,6,6,0,0,0,1,1,0,0,1,0,0,0,1
0,184,3,90008,2,47.04,4,0.0,15.9936,2016,8,30,1,2016,9,6,1,7,0,0,0,1,1,0,0,0,0,0,1,1
0,232,30,10035,1,221.382,2,0.1,2.4598,2017,10,5,3,2017,10,9,0,4,0,0,0,1,0,1,0,0,1,0,0,1
0,121,40,75051,2,38.08,5,0.6,-29.512,2016,10,3,0,2016,10,7,4,4,0,0,0,1,0,1,0,1,0,0,0,1
0,232,30,10009,0,113.568,2,0.2,12.7764,2016,11,21,0,2016,11,21,0,0,0,1,0,0,0,0,1,0,1,0,0,1
0,232,30,10009,2,83.92,4,0.0,21.8192,2017,10,3,1,2017,10,5,3,2,0,0,1,0,0,0,1,0,1,0,0,1
0,200,39,38109,1,561.584,2,0.2,70.198,2014,4,29,1,2014,5,3,5,4,0,0,0,1,0,1,0,0,0,1,0,1
0,184,3,90004,2,14.76,2,0.0,4.2804,2016,12,15,3,2016,12,22,3,7,0,0,0,1,1,0,0,0,0,0,1,1
0,160,16,70506,0,241.96,2,0.0,33.8744,2017,5,30,1,2017,5,31,2,1,1,0,0,0,1,0,0,0,0,1,0,1
0,160,16,70506,2,8.01,3,0.0,3.0438,2017,5,30,1,2017,5,31,2,1,1,0,0,0,1,0,0,0,0,1,0,1
0,322,44,99207,1,569.568,2,0.2,7.1196,2017,8,31,3,2017,9,2,5,2,0,0,1,0,0,1,0,0,0,0,1,1
0,146,40,77041,1,899.43,5,0.3,-12.849,2017,5,14,6,2017,5,15,0,1,1,0,0,0,1,0,0,1,0,0,0,1
0,343,33,74133,1,368.97,3,0.0,81.1734,2016,10,31,0,2016,11,5,5,5,0,0,0,1,0,1,0,1,0,0,0,1
0,241,3,94601,1,454.272,8,0.2,-73.8192,2015,10,24,5,2015,10,27,1,3,1,0,0,0,0,0,1,0,0,0,1,1
0,151,31,28540,2,410.352,3,0.2,-51.294,2014,11,3,0,2014,11,7,4,4,0,0,0,1,1,0,0,0,0,1,0,1
0,269,10,83201,2,35.0,4,0.0,14.7,2017,5,27,5,2017,5,29,0,2,1,0,0,0,1,0,0,0,0,0,1,1
0,232,30,10024,1,589.41,5,0.1,-6.549,2014,10,4,5,2014,10,6,0,2,1,0,0,0,1,0,0,0,1,0,0,1
0,232,30,10024,2,82.26,3,0.0,33.7266,2016,10,13,3,2016,10,20,3,7,0,0,0,1,0,1,0,0,1,0,0,1
0,146,40,77095,2,103.5,5,0.6,-77.625,2017,3,4,5,2017,3,6,0,2,0,0,1,0,0,0,1,1,0,0,0,1
0,307,3,94110,2,36.96,7,0.0,11.4576,2017,7,31,0,2017,8,3,3,3,1,0,0,0,1,0,0,0,0,0,1,1
0,17,18,21215,1,261.96,2,0.0,23.5764,2017,5,14,6,2017,5,17,2,3,1,0,0,0,0,1,0,0,1,0,0,1
0,185,15,40214,2,13.28,2,0.0,6.3744,2016,9,22,3,2016,9,28,2,6,0,0,0,1,0,0,1,0,0,1,0,1
0,275,36,2908,2,72.42,6,0.0,23.8986,2016,12,2,4,2016,12,8,3,6,0,0,0,1,0,0,1,0,1,0,0,1
0,264,35,19140,0,61.96,4,0.5,-53.2856,2014,1,14,1,2014,1,15,2,1,1,0,0,0,0,1,0,0,1,0,0,1
0,260,8,33024,0,241.568,2,0.2,0.0,2017,6,3,5,2017,6,10,5,7,0,0,0,1,1,0,0,0,0,1,0,1
0,264,35,19120,2,103.936,4,0.2,16.8896,2014,9,15,0,2014,9,19,4,4,0,0,0,1,0,1,0,0,1,0,0,1
0,250,8,32839,0,289.568,2,0.2,10.8588,2016,11,20,6,2016,11,25,4,5,0,0,0,1,0,1,0,0,0,1,0,1
0,185,15,40214,2,20.94,3,0.0,6.0726,2015,7,24,4,2015,7,28,1,4,0,0,0,1,0,0,1,0,0,1,0,1
0,264,35,19143,2,332.832,4,0.2,-24.9624,2016,10,9,6,2016,10,11,1,2,0,0,1,0,0,1,0,0,1,0,0,1
0,307,3,94122,1,218.352,3,0.2,0.0,2017,9,15,4,2017,9,19,1,4,0,0,0,1,1,0,0,0,0,0,1,1
0,150,20,49201,1,302.67,3,0.0,72.6408,2017,1,16,0,2017,1,18,2,2,0,0,1,0,1,0,0,1,0,0,0,1
0,233,6,19711,1,291.1,5,0.0,75.686,2015,10,25,6,2015,10,30,4,5,0,0,0,1,0,1,0,0,1,0,0,1
0,316,44,98103,2,139.92,2,0.0,23.7864,2017,11,16,3,2017,11,19,6,3,1,0,0,0,1,0,0,0,0,0,1,1
0,166,21,55044,1,155.88,6,0.0,38.97,2015,7,30,3,2015,8,1,5,2,1,0,0,0,0,0,1,1,0,0,0,1
0,232,30,10035,1,327.564,4,0.1,21.8376,2015,11,1,6,2015,11,3,1,2,0,0,1,0,1,0,0,0,1,0,0,1
0,174,19,1841,3,194.25,2,0.3,-38.85,2014,5,7,2,2014,5,12,0,5,0,0,0,1,1,0,0,0,1,0,0,1
0,146,40,77095,1,317.058,3,0.3,-18.1176,2014,4,18,4,2014,4,22,1,4,0,0,0,1,1,0,0,1,0,0,0,1
0,184,3,90008,1,170.352,3,0.2,-17.0352,2017,3,3,4,2017,3,8,2,5,0,0,0,1,1,0,0,0,0,0,1,1
0,316,44,98105,2,101.94,3,0.0,30.582,2016,10,22,5,2016,10,22,5,0,0,1,0,0,1,0,0,0,0,0,1,1
0,301,43,24153,2,8.8,5,0.0,3.872,2017,7,21,4,2017,7,27,3,6,0,0,0,1,1,0,0,0,0,1,0,1
0,301,43,24153,0,302.94,3,0.0,69.6762,2017,7,21,4,2017,7,27,3,6,0,0,0,1,1,0,0,0,0,1,0,1
0,62,18,20735,2,60.72,3,0.0,23.6808,2014,12,2,1,2014,12,7,6,5,0,0,0,1,0,1,0,0,1,0,0,1
0,62,18,20735,1,239.84,8,0.0,64.7568,2014,12,2,1,2014,12,7,6,5,0,0,0,1,0,1,0,0,1,0,0,1
0,185,15,40214,1,191.96,2,0.0,51.8292,2015,4,21,1,2015,4,28,1,7,0,0,0,1,1,0,0,0,0,1,0,1
0,185,15,40214,2,209.88,3,0.0,35.6796,2015,4,21,1,2015,4,28,1,7,0,0,0,1,1,0,0,0,0,1,0,1
0,184,3,90045,0,239.666,2,0.15,14.098,2016,6,17,4,2016,6,19,6,2,1,0,0,0,1,0,0,0,0,0,1,1
0,323,23,65807,0,212.94,3,0.0,53.235,2017,1,13,4,2017,1,18,2,5,0,0,1,0,0,1,0,1,0,0,0,1
0,307,3,94109,2,41.88,6,0.0,12.1452,2014,9,6,5,2014,9,9,1,3,1,0,0,0,0,1,0,0,0,0,1,1
0,333,40,77590,3,102.438,1,0.3,-13.1706,2015,1,19,0,2015,1,23,4,4,0,0,0,1,1,0,0,1,0,0,0,1
0,333,40,77590,1,199.304,4,0.3,-8.5416,2015,1,19,0,2015,1,23,4,4,0,0,0,1,1,0,0,1,0,0,0,1
0,316,44,98115,1,698.352,3,0.2,52.3764,2016,12,25,6,2016,12,30,4,5,0,0,0,1,1,0,0,0,0,0,1,1
0,9,40,76017,2,21.184,2,0.6,-11.6512,2017,9,8,4,2017,9,11,0,3,1,0,0,0,0,1,0,1,0,0,0,1
0,9,40,76017,1,213.43,5,0.3,-39.637,2017,9,8,4,2017,9,11,0,3,1,0,0,0,0,1,0,1,0,0,0,1
0,118,1,85234,2,68.704,2,0.2,16.3172,2017,2,20,0,2017,2,27,0,7,0,0,0,1,0,0,1,0,0,0,1,1
0,351,43,23464,3,356.85,5,0.0,60.6645,2017,10,26,3,2017,11,1,2,6,0,0,0,1,1,0,0,0,0,1,0,1
0,350,28,8360,2,42.85,5,0.0,15.426,2017,5,12,4,2017,5,14,6,2,0,0,1,0,1,0,0,0,1,0,0,1
0,49,43,22901,2,67.96,4,0.0,12.2328,2015,9,5,5,2015,9,12,5,7,0,0,0,1,0,0,1,0,0,1,0,1
0,265,1,85023,2,46.872,7,0.2,3.5154,2014,10,10,4,2014,10,14,1,4,0,0,0,1,0,0,1,0,0,0,1,1
0,184,3,90008,2,20.04,6,0.0,8.8176,2014,11,5,2,2014,11,10,0,5,0,0,0,1,0,0,1,0,0,0,1,1
0,24,11,61701,2,41.552,2,0.6,-19.7372,2015,12,17,3,2015,12,22,1,5,0,0,0,1,1,0,0,1,0,0,0,1
0,306,3,92024,1,225.296,2,0.2,22.5296,2017,7,21,4,2017,7,25,1,4,0,0,0,1,1,0,0,0,0,0,1,1
0,366,31,27893,2,163.136,4,0.2,20.392,2015,5,20,2,2015,5,24,6,4,0,0,0,1,1,0,0,0,0,1,0,1
0,287,29,87124,1,883.84,4,0.2,99.432,2015,11,14,5,2015,11,19,3,5,0,0,0,1,1,0,0,0,0,0,1,1
0,287,29,87124,1,230.352,3,0.2,20.1558,2015,11,14,5,2015,11,19,3,5,0,0,0,1,1,0,0,0,0,0,1,1
0,319,11,60076,2,56.328,3,0.6,-26.7558,2017,12,14,3,2017,12,14,3,0,0,1,0,0,1,0,0,1,0,0,0,1
0,145,2,71901,2,159.92,4,0.0,31.984,2016,4,8,4,2016,4,15,4,7,0,0,0,1,0,0,1,0,0,1,0,1
0,206,8,33180,2,50.496,6,0.2,8.2056,2016,11,4,4,2016,11,9,2,5,0,0,0,1,0,1,0,0,0,1,0,1
0,320,39,37167,1,643.136,4,0.2,56.2744,2015,6,18,3,2015,6,20,5,2,1,0,0,0,0,1,0,0,0,1,0,1
0,54,11,60623,1,359.772,2,0.3,-5.1396,2014,5,26,0,2014,5,31,5,5,0,0,0,1,1,0,0,1,0,0,0,1
0,184,3,90008,1,122.136,3,0.2,-13.7403,2017,7,6,3,2017,7,11,1,5,0,0,0,1,1,0,0,0,0,0,1,1
0,259,28,7501,1,121.96,2,0.0,20.7332,2016,6,28,1,2016,6,30,3,2,0,0,1,0,1,0,0,0,1,0,0,1
0,167,28,8701,2,47.4,5,0.0,18.96,2017,9,15,4,2017,9,19,1,4,0,0,0,1,0,1,0,0,1,0,0,1
0,232,30,10035,1,253.764,2,0.1,31.0156,2016,7,24,6,2016,7,26,1,2,0,0,1,0,0,1,0,0,1,0,0,1
0,54,11,60653,1,317.058,3,0.3,-18.1176,2017,4,20,3,2017,4,24,0,4,0,0,0,1,1,0,0,1,0,0,0,1
0,54,11,60653,2,14.56,5,0.6,-6.188,2017,4,20,3,2017,4,24,0,4,0,0,0,1,1,0,0,1,0,0,0,1
0,17,18,21215,0,344.94,3,0.0,31.0446,2016,9,3,5,2016,9,8,3,5,0,0,1,0,1,0,0,0,1,0,0,1
0,17,18,21215,2,14.76,2,0.0,4.2804,2016,9,3,5,2016,9,8,3,5,0,0,1,0,1,0,0,0,1,0,0,1
0,264,35,19143,2,20.096,4,0.2,3.0144,2017,7,25,1,2017,7,28,4,3,0,0,1,0,1,0,0,0,1,0,0,1
0,264,35,19143,3,138.588,1,0.4,-34.647,2017,7,25,1,2017,7,28,4,3,0,0,1,0,1,0,0,0,1,0,0,1
0,12,9,30318,2,129.93,3,0.0,12.993,2015,9,13,6,2015,9,20,6,7,0,0,0,1,1,0,0,0,0,1,0,1
0,295,3,95823,2,9.98,1,0.0,2.7944,2016,11,10,3,2016,11,15,1,5,0,0,0,1,0,0,1,0,0,0,1,1
0,54,11,60610,2,34.504,2,0.6,-15.5268,2015,11,16,0,2015,11,20,4,4,0,0,0,1,0,1,0,1,0,0,0,1
0,146,40,77041,2,20.104,2,0.6,-16.5858,2015,8,25,1,2015,8,25,1,0,0,1,0,0,1,0,0,1,0,0,0,1
0,146,40,77041,2,7.88,5,0.6,-3.94,2015,8,25,1,2015,8,25,1,0,0,1,0,0,1,0,0,1,0,0,0,1
0,265,1,85023,3,35.445,1,0.5,-24.1026,2016,12,25,6,2017,1,1,6,7,0,0,0,1,0,1,0,0,0,0,1,1
0,265,1,85023,1,47.968,2,0.2,4.1972,2016,12,25,6,2017,1,1,6,7,0,0,0,1,0,1,0,0,0,0,1,1
0,146,40,77095,2,22.38,3,0.6,-7.833,2015,3,31,1,2015,4,5,6,5,0,0,0,1,0,1,0,1,0,0,0,1
0,264,35,19140,1,113.372,2,0.3,-29.1528,2017,9,14,3,2017,9,15,4,1,1,0,0,0,1,0,0,0,1,0,0,1
0,264,35,19140,2,127.936,8,0.2,4.7976,2017,9,14,3,2017,9,15,4,1,1,0,0,0,1,0,0,0,1,0,0,1
0,316,44,98105,2,6.24,3,0.0,2.6208,2014,6,17,1,2014,6,21,5,4,0,0,0,1,1,0,0,0,0,0,1,1
0,261,11,61604,2,7.968,3,0.6,-2.3904,2017,12,28,3,2018,1,1,0,4,0,0,0,1,0,1,0,1,0,0,0,1
0,261,11,61604,1,113.372,2,0.3,-3.2392,2017,12,28,3,2018,1,1,0,4,0,0,0,1,0,1,0,1,0,0,0,1
0,261,11,61604,2,2.96,2,0.6,-1.406,2017,12,28,3,2018,1,1,0,4,0,0,0,1,0,1,0,1,0,0,0,1
0,218,0,36116,3,358.58,2,0.0,39.4438,2015,7,25,5,2015,7,29,2,4,0,0,0,1,0,1,0,0,0,1,0,1
0,313,3,92704,3,146.04,1,0.2,-12.7785,2016,9,8,3,2016,9,8,3,0,0,1,0,0,1,0,0,0,0,0,1,1
0,335,3,91360,2,22.72,1,0.0,9.3152,2017,10,15,6,2017,10,20,4,5,0,0,0,1,0,1,0,0,0,0,1,1
0,96,3,92020,1,478.48,2,0.2,47.848,2014,7,6,6,2014,7,12,5,6,0,0,0,1,0,0,1,0,0,0,1,1
0,184,3,90045,2,59.92,4,0.0,27.5632,2014,4,20,6,2014,4,25,4,5,0,0,0,1,1,0,0,0,0,0,1,1
0,184,3,90008,1,218.352,3,0.2,-19.1058,2017,4,17,0,2017,4,22,5,5,0,0,0,1,1,0,0,0,0,0,1,1
0,66,9,31907,2,20.32,4,0.0,6.9088,2017,9,18,0,2017,9,22,4,4,0,0,0,1,0,1,0,0,0,1,0,1
0,237,37,29406,2,14.76,2,0.0,4.2804,2017,12,10,6,2017,12,15,4,5,0,0,0,1,0,1,0,0,0,1,0,1
0,316,44,98103,0,115.96,2,0.0,25.5112,2017,7,29,5,2017,8,2,2,4,0,0,0,1,1,0,0,0,0,0,1,1
0,232,30,10035,0,681.408,12,0.2,42.588,2015,11,30,0,2015,12,4,4,4,0,0,0,1,1,0,0,0,1,0,0,1
0,264,35,19140,2,31.984,2,0.2,1.1994,2014,7,14,0,2014,7,18,4,4,0,0,0,1,1,0,0,0,1,0,0,1
0,54,11,60653,2,84.272,2,0.6,-75.8448,2016,9,2,4,2016,9,4,6,2,1,0,0,0,0,0,1,1,0,0,0,1
0,232,30,10011,0,523.92,5,0.2,-26.196,2016,9,30,4,2016,10,4,1,4,0,0,0,1,1,0,0,0,1,0,0,1
0,14,11,60505,1,128.058,3,0.3,-23.7822,2015,4,25,5,2015,4,29,2,4,0,0,0,1,1,0,0,1,0,0,0,1
0,232,30,10011,3,79.974,3,0.4,-29.3238,2017,11,19,6,2017,11,19,6,0,0,1,0,0,0,0,1,0,1,0,0,1
0,66,9,31907,2,51.75,1,0.0,15.525,2016,7,14,3,2016,7,19,1,5,0,0,0,1,1,0,0,0,0,1,0,1
0,182,44,98632,2,24.85,5,0.0,7.7035,2016,1,10,6,2016,1,13,2,3,0,0,1,0,1,0,0,0,0,0,1,1
0,118,1,85234,2,621.76,4,0.2,46.632,2015,6,28,6,2015,7,2,3,4,0,0,0,1,0,1,0,0,0,0,1,1
0,131,43,23666,2,186.54,3,0.0,41.0388,2015,11,8,6,2015,11,13,4,5,0,0,1,0,1,0,0,0,0,1,0,1
0,184,3,90045,2,289.24,7,0.0,26.0316,2014,8,19,1,2014,8,21,3,2,0,0,1,0,0,1,0,0,0,0,1,1
0,232,30,10009,1,205.164,2,0.1,13.6776,2015,11,1,6,2015,11,5,3,4,0,0,0,1,1,0,0,0,1,0,0,1
0,54,11,60623,2,8.544,2,0.6,-7.476,2014,12,15,0,2014,12,21,6,6,0,0,0,1,0,1,0,1,0,0,0,1
0,323,32,45503,1,598.458,3,0.3,-42.747,2015,8,21,4,2015,8,25,1,4,0,0,0,1,0,1,0,0,1,0,0,1
0,323,32,45503,2,25.984,1,0.2,-3.8976,2015,8,21,4,2015,8,25,1,4,0,0,0,1,0,1,0,0,1,0,0,1
0,302,3,93905,0,148.257,3,0.15,15.6978,2017,12,9,5,2017,12,11,0,2,0,0,1,0,0,0,1,0,0,0,1,1
0,84,4,80219,2,4.224,3,0.2,1.2672,2014,8,23,5,2014,8,27,2,4,0,0,0,1,1,0,0,0,0,0,1,1
0,232,30,10011,1,245.646,3,0.1,8.1882,2016,11,11,4,2016,11,16,2,5,0,0,0,1,0,1,0,0,1,0,0,1
0,306,3,92105,1,523.392,3,0.2,52.3392,2017,11,9,3,2017,11,13,0,4,0,0,0,1,0,1,0,0,0,0,1,1
0,232,30,10009,2,124.36,2,0.0,27.3592,2017,12,17,6,2017,12,23,5,6,0,0,0,1,1,0,0,0,1,0,0,1
0,264,35,19134,1,198.744,4,0.3,-14.196,2017,7,18,1,2017,7,23,6,5,0,0,0,1,1,0,0,0,1,0,0,1
0,67,3,94521,3,99.592,1,0.2,2.4898,2014,4,8,1,2014,4,12,5,4,0,0,0,1,0,0,1,0,0,0,1,1
0,5,3,92804,1,363.92,5,0.2,-31.843,2016,12,11,6,2016,12,11,6,0,0,1,0,0,1,0,0,0,0,0,1,1
0,233,32,43055,1,760.116,6,0.3,-43.4352,2017,6,19,0,2017,6,21,2,2,0,0,1,0,0,1,0,0,1,0,0,1
0,233,32,43055,2,38.784,3,0.2,7.272,2017,6,19,0,2017,6,21,2,2,0,0,1,0,0,1,0,0,1,0,0,1
0,316,44,98105,0,141.96,2,0.0,41.1684,2017,12,1,4,2017,12,8,4,7,0,0,0,1,1,0,0,0,0,0,1,1
0,232,30,10035,2,10.02,3,0.0,4.4088,2015,8,9,6,2015,8,16,6,7,0,0,0,1,0,1,0,0,1,0,0,1
0,233,6,19711,2,19.92,4,0.0,6.5736,2016,11,14,0,2016,11,20,6,6,0,0,0,1,1,0,0,0,1,0,0,1
0,286,12,47374,3,257.94,3,0.0,67.0644,2017,11,26,6,2017,12,1,4,5,0,0,0,1,0,0,1,1,0,0,0,1
0,286,12,47374,2,27.46,2,0.0,9.8856,2017,11,26,6,2017,12,1,4,5,0,0,0,1,0,0,1,1,0,0,0,1
0,206,8,33180,0,290.352,3,0.2,-36.294,2015,11,20,4,2015,11,27,4,7,0,0,0,1,1,0,0,0,0,1,0,1
0,297,23,63301,2,135.3,5,0.0,37.884,2017,9,7,3,2017,9,7,3,0,0,1,0,0,1,0,0,1,0,0,0,1
0,351,43,23464,2,111.15,5,0.0,48.906,2014,11,24,0,2014,11,29,5,5,0,0,0,1,0,0,1,0,0,1,0,1
